,fullname,html,id,likes,replies,retweets,text,timestamp,url,user
1989,김상식: 박지훈퇴출,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""ko""><a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/kyodokorean_bot/status/974261530555506688?s=19"" dir=""ltr"" href=""https://t.co/pBKMCkZAps"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/kyodokorean_bot/status/974261530555506688?s=19""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/kyodokorean_bo</span><span class=""invisible"">t/status/974261530555506688?s=19</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
세상에 진짜 시선돌리기로 옴진리교 사형을 하네요?? — 기왕 하는거 화끈하게 중국식으로 도쿄돔에서 공개 총살로 집행하는게 좋겠네요. 물론 표와 야광봉, 오움진리교 굿즈도 팔구요... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7Q72DTVPQ7Q745XA5ZCOS2J7FI2AT5AJKQFZH44RJRKO2PUHQAJJWTKFAU34N7A55YPPSKNTBAUYVANCK4CBTQSKPHASRDWP663T3MD7LET2S3QBA7ZXGXPBVZADDA===="" dir=""ltr"" href=""https://t.co/XCMgeQceiH"" rel=""nofollow noopener"" target=""_blank"" title=""http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7Q72DTVPQ7Q745XA5ZCOS2J7FI2AT5AJKQFZH44RJRKO2PUHQAJJWTKFAU34N7A55YPPSKNTBAUYVANCK4CBTQSKPHASRDWP663T3MD7LET2S3QBA7ZXGXPBVZADDA====""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">l.ask.fm/igoto/45DKECN7</span><span class=""invisible"">5V62DDAUPY6IQO7Q72DTVPQ7Q745XA5ZCOS2J7FI2AT5AJKQFZH44RJRKO2PUHQAJJWTKFAU34N7A55YPPSKNTBAUYVANCK4CBTQSKPHASRDWP663T3MD7LET2S3QBA7ZXGXPBVZADDA====</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",974316097452298242,1,0,2,"https://twitter.com/kyodokorean_bot/status/974261530555506688?s=19 …
세상에 진짜 시선돌리기로 옴진리교 사형을 하네요?? — 기왕 하는거 화끈하게 중국식으로 도쿄돔에서 공개 총살로 집행하는게 좋겠네요. 물론 표와 야광봉, 오움진리교 굿즈도 팔구요... #비꼼 http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7Q72DTVPQ7Q745XA5ZCOS2J7FI2AT5AJKQFZH44RJRKO2PUHQAJJWTKFAU34N7A55YPPSKNTBAUYVANCK4CBTQSKPHASRDWP663T3MD7LET2S3QBA7ZXGXPBVZADDA==== …",2018-03-15T16:07:14,/sangseek_kim/status/974316097452298242,sangseek_kim
1990,자수정,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">참 편해. ‘편견을 극복하고’ 란 문구. 영원하여라 편견이여. 그래야지 시장이 영원하지 않겠니 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",608464351398404097,0,0,0,참 편해. ‘편견을 극복하고’ 란 문구. 영원하여라 편견이여. 그래야지 시장이 영원하지 않겠니 #비꼼,2015-06-10T02:43:00,/00amethyst00/status/608464351398404097,00amethyst00
1991,hyun,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">정치에서 가장 큰 의문. 보수쪽에도 똑똑하고 슬기로운 사람들 많고 진보쪽에서 그럴건데 왜 집권하시는 분들과 국회의원들은 그중에서 가장 멍청한 분들이 되는건지? 시스템의 실패인가? 아님 민중이 개돼지라 옥석구분이 안되서? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",1028839369665261569,0,0,0,정치에서 가장 큰 의문. 보수쪽에도 똑똑하고 슬기로운 사람들 많고 진보쪽에서 그럴건데 왜 집권하시는 분들과 국회의원들은 그중에서 가장 멍청한 분들이 되는건지? 시스템의 실패인가? 아님 민중이 개돼지라 옥석구분이 안되서? #비꼼,2018-08-13T03:03:15,/overthe40ss/status/1028839369665261569,overthe40ss
1992,무남이,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">@VAAAM___ <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""283498198"" dir=""ltr"" href=""/infinite_125""><s>@</s><b>infinite_125</b></a> @khyun_infinite 터미널도 짱이지 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",473460745737236480,0,0,0,@VAAAM___ @infinite_125 @khyun_infinite 터미널도 짱이지 #비꼼,2014-06-02T13:46:52,/wiseboyfan/status/473460745737236480,wiseboyfan
1993,[무기한동결!]자비스,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">아 납치라도 해요?<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",472046239345696768,1,0,0,아 납치라도 해요?#비꼼,2014-05-29T16:06:08,/NONAME_jarvis/status/472046239345696768,NONAME_jarvis
1994,Tony Stark,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">@V_Bruce_kr 제가 좀 그렇죠! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%9C%BC%EC%93%B1?src=hash""><s>#</s><b>으쓱</b></a> 박사님이 말한것처럼 KID잖아요. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",470945669729898496,0,0,0,@V_Bruce_kr 제가 좀 그렇죠! #으쓱 박사님이 말한것처럼 KID잖아요. #비꼼,2014-05-26T15:12:52,/NONAME_TonyS/status/470945669729898496,NONAME_TonyS
1995,이름없는 요들,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">@lol_Karthus_b 물론 그렇지요. 그 말이 통하지않는 붉은머리 아가씨같은분은요. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",264406319413485569,0,1,0,@lol_Karthus_b 물론 그렇지요. 그 말이 통하지않는 붉은머리 아가씨같은분은요. #비꼼,2012-11-02T16:39:13,/poppy___bot/status/264406319413485569,poppy___bot
1996,김상식: 박지훈퇴출,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">거 몇개월만 더 버텼으면 일본으로 안 쫓겨나고 중견기업 굴리면서 큰소리치면서 살 수 있었을텐데... 뭐 그래도 그 덕분에 미국에서 일본계 미국인 행세하면서 저런 잘나가는 스타 며느리도 얻고 전화위복이죠..

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",997361641283960832,1,0,16,"거 몇개월만 더 버텼으면 일본으로 안 쫓겨나고 중견기업 굴리면서 큰소리치면서 살 수 있었을텐데... 뭐 그래도 그 덕분에 미국에서 일본계 미국인 행세하면서 저런 잘나가는 스타 며느리도 얻고 전화위복이죠..

#비꼼",2018-05-18T06:22:00,/sangseek_kim/status/997361641283960832,sangseek_kim
1997,테츠키(テツキ),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">김선 냄새가 폴~폴~! <img alt=""👿"" aria-label=""Emoji: 꼬마 도깨비"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f47f.png"" title=""꼬마 도깨비""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EC%A0%80%EB%A0%B4%ED%95%9C_%EB%A7%90%ED%88%AC?src=hash""><s>#</s><b>저렴한_말투</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",885740831105204224,0,0,0,"김선 냄새가 폴~폴~! 
#저렴한_말투 #비꼼",2017-07-14T06:00:45,/lllLUHClll/status/885740831105204224,lllLUHClll
1998,[이게 사는거냐]나르뷘,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">@JamesM_kbot 그러면 다시 MI5에서 만날날을 기다리지. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",330343898197151747,0,1,0,@JamesM_kbot 그러면 다시 MI5에서 만날날을 기다리지. #비꼼,2013-05-03T15:31:37,/nal_kr/status/330343898197151747,nal_kr
1999,프랑,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2525730834"" dir=""ltr"" href=""/love_mukuro""><s>@</s><b>love_mukuro</b></a> 그럼 뭐라고해드릴까요-? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",329200172775137280,1,1,0,@love_mukuro 그럼 뭐라고해드릴까요-? #비꼼,2013-04-30T11:46:52,/Fran_bot_kr_/status/329200172775137280,Fran_bot_kr_
2000,Blue Sky,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">아...살았다 원순씨덕분에~<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a> RT @gaon_wow: ㅋㅋㅋㅋ RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""405246837"" dir=""ltr"" href=""/nopnog1""><s>@</s><b>nopnog1</b></a> 서울시장 잘뽑았네 북한이 이전같았음 ""서울 불바다""라고 했을텐데 서울시장 잘뽑아서 ""청와대 불바다""로 바뀌었네. ㅎㅎㅎ 서울시민은 이제 살았다!!</p>",140287601012785152,1,0,4,"아...살았다 원순씨덕분에~#비꼼 RT @gaon_wow: ㅋㅋㅋㅋ RT @nopnog1 서울시장 잘뽑았네 북한이 이전같았음 ""서울 불바다""라고 했을텐데 서울시장 잘뽑아서 ""청와대 불바다""로 바뀌었네. ㅎㅎㅎ 서울시민은 이제 살았다!!",2011-11-26T04:35:45,/ohdragon/status/140287601012785152,ohdragon
2001,Blue Sky,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">너무 많이먹다보니 자극되서 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a> RT @wndltkdtm: RT @gill_ssam: RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""389337007"" dir=""ltr"" href=""/junhyun91""><s>@</s><b>junhyun91</b></a>: 우리가 북한을 자극해서... <a class=""twitter-timeline-link"" data-expanded-url=""http://dw.am/LnyYp"" dir=""ltr"" href=""http://t.co/BJsbaaEY"" rel=""nofollow noopener"" target=""_blank"" title=""http://dw.am/LnyYp""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">dw.am/LnyYp</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",140279540651016192,0,0,0,너무 많이먹다보니 자극되서 #비꼼 RT @wndltkdtm: RT @gill_ssam: RT @junhyun91: 우리가 북한을 자극해서... http://dw.am/LnyYp ,2011-11-26T04:03:43,/ohdragon/status/140279540651016192,ohdragon
2002,tony stark,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">@LokiLPS_AVb <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a> 잘- 알겠어.</p>",416500725024161792,0,1,0,@LokiLPS_AVb #비꼼 잘- 알겠어.,2013-12-27T09:28:05,/tonystark_AVb/status/416500725024161792,tonystark_AVb
2003,잠수탄 Eien,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">그럼 정치 못하는 사람도 까면 안되나???? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RT?src=hash""><s>#</s><b>RT</b></a></p>",411738329579655168,0,1,0,그럼 정치 못하는 사람도 까면 안되나???? #비꼼 #RT,2013-12-14T06:04:02,/eiensecret/status/411738329579655168,eiensecret
2004,ㅋ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2546522556"" dir=""ltr"" href=""/soyouch""><s>@</s><b>soyouch</b></a> 네이버 평점은 독일 키카지 평점인가? 낮을 수록 좋은건가봄ㅋㅋㅋㅋㅋㅋ
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",410698240556691458,0,1,0,"@soyouch 네이버 평점은 독일 키카지 평점인가? 낮을 수록 좋은건가봄ㅋㅋㅋㅋㅋㅋ
#비꼼",2013-12-11T09:11:05,/wkfydxowk/status/410698240556691458,wkfydxowk
2005, 🌝윤님 🌝,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">@yoroodduk <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1101516697"" dir=""ltr"" href=""/tnwjd7830""><s>@</s><b>tnwjd7830</b></a> 김~쉉~자아~냐~?(이쉰.ver)<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",410054221019365377,0,0,0,@yoroodduk @tnwjd7830 김~쉉~자아~냐~?(이쉰.ver)#비꼼,2013-12-09T14:31:59,/sugarimi__0309/status/410054221019365377,sugarimi__0309
2006,이호,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""547343410"" dir=""ltr"" href=""/bot_knifeosu""><s>@</s><b>bot_knifeosu</b></a> @bot_gwineung108 보스의 순결이나 걱정하시지? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",277821963911696385,0,1,0,@bot_knifeosu @bot_gwineung108 보스의 순결이나 걱정하시지? #비꼼,2012-12-09T17:08:12,/2hotalk/status/277821963911696385,2hotalk
2007,감사형 류라,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">""@Coffee_LS: <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""893162664"" dir=""ltr"" href=""/hrr_jkbot""><s>@</s><b>hrr_jkbot</b></a> ㅠㅠㅠㅠ행님 커플아니여됴 살수이쓰요 흥 솔로들이 더 편하다구여 커프루우??? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a> 돈들고 피곤한 커프루으?????? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%ED%89%A4?src=hash""><s>#</s><b>퉤</b></a>""
명언임 세겨들으샘</p>",277366070485078016,0,0,0,"""@Coffee_LS: @hrr_jkbot ㅠㅠㅠㅠ행님 커플아니여됴 살수이쓰요 흥 솔로들이 더 편하다구여 커프루우??? #비꼼 돈들고 피곤한 커프루으?????? #퉤""
명언임 세겨들으샘",2012-12-08T10:56:39,/hrr_jkbot/status/277366070485078016,hrr_jkbot
2008,스윗치,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">...초코 너희 참~...보기 좋구나.<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",316519361705820160,0,1,0,...초코 너희 참~...보기 좋구나.#비꼼,2013-03-26T11:57:51,/CVSV_SWITCH_BOT/status/316519361705820160,CVSV_SWITCH_BOT
2009,강수량:,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">@lily5868 근데 엄마가 그말을 알아듣네 영어잘하시나베 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",310938014899658753,0,1,0,@lily5868 근데 엄마가 그말을 알아듣네 영어잘하시나베 #비꼼,2013-03-11T02:19:34,/skygod154/status/310938014899658753,skygod154
2010,Elf64_Ehdr 🧝 🧙⚧,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">대한민국의 전통 굼랏이즘(tm) <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",980630189444022273,0,0,1,대한민국의 전통 굼랏이즘(tm) #비꼼,2018-04-02T02:17:11,/perillamint/status/980630189444022273,perillamint
2011,신의 가오를 받은 카페인,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">RT) 이제 엠비씨도.. 메갈이네요... 후우.... 기나긴 싸움이 될 거 같네요... (담배)

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",980311190260785152,0,0,0,"RT) 이제 엠비씨도.. 메갈이네요... 후우.... 기나긴 싸움이 될 거 같네요... (담배)

#비꼼",2018-04-01T05:09:35,/Studio_Switch/status/980311190260785152,Studio_Switch
2012,김상식: 박지훈퇴출,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ko"">RT
이쯤 되면 존나 개신교를 미국에서 추방하고 백인 개신교도들 입국심사 존나 빡세게 하고 항상 감시해야 하는 거 아니냐?

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%EB%B9%84%EA%BC%BC?src=hash""><s>#</s><b><strong>비꼼</strong></b></a></p>",976821310046130178,0,0,1,"RT
이쯤 되면 존나 개신교를 미국에서 추방하고 백인 개신교도들 입국심사 존나 빡세게 하고 항상 감시해야 하는 거 아니냐?

#비꼼",2018-03-22T14:02:03,/sangseek_kim/status/976821310046130178,sangseek_kim
